Reporting Economy,Partner Economy
Japan,Cambodia
Japan,Cambodia
Japan,Cambodia
Japan,Cambodia
Japan,Canada
Japan,Canada
Japan,Canada
Japan,Canada
Japan,Canada
Japan,Central African Republic
Japan,Central African Republic
Japan,Central African Republic
Japan,Sri Lanka
Japan,Chad
Japan,Chad
Japan,Chad
Japan,Chile
Japan,Chile
Japan,Chile
Japan,Chile
Japan,Chile
Japan,China
Japan,China
Japan,China
Japan,China
Japan,China
Japan,Cook Islands
Japan,Cook Islands
Japan,Cook Islands
Japan,Cook Islands
Japan,Cook Islands
Japan,Costa Rica
Japan,Costa Rica
Japan,Ecuador
Japan,Fiji
Japan,Fiji
Japan,Fiji
Japan,Fiji
Japan,Fiji
Japan,Gabon
Japan,Gabon
Japan,Iceland
Japan,Iceland
Japan,Iceland
Japan,Iceland
Japan,Indonesia
Japan,Indonesia
Japan,Indonesia
Japan,Indonesia
Japan,Indonesia
Japan,Kazakhstan
Japan,Kazakhstan
Japan,"Korea, Republic of"
Japan,"Korea, Republic of"
Japan,"Kuwait, the State of"
Japan,"Kuwait, the State of"
Japan,"Kuwait, the State of"
Japan,"Kuwait, the State of"
Japan,"Kuwait, the State of"
Japan,Lao People's Democratic Republic
Japan,"Macao, China"
Japan,"Macao, China"
Japan,Madagascar
Japan,Malaysia
Japan,Malaysia
Japan,Malaysia
Japan,Maldives
Japan,Maldives
Japan,Maldives
Japan,Mauritania
Japan,Mauritania
Japan,Mauritania
Japan,Mauritania
Japan,Mauritania
Japan,Mexico
Japan,Mexico
Japan,Mongolia
Japan,Mongolia
Japan,Oman
Japan,Oman
Japan,Oman
Japan,Oman
Japan,Oman
Japan,Nauru
Japan,Nauru
Japan,Nauru
Japan,Nepal
Japan,Vanuatu
Japan,Vanuatu
Japan,Vanuatu
Japan,Vanuatu
Japan,Vanuatu
Japan,New Zealand
Japan,New Zealand
Japan,New Zealand
Japan,New Zealand
Japan,New Zealand
Japan,Nigeria
Japan,Nigeria
Japan,Norway
Japan,Norway
Japan,Norway
Japan,Norway
Japan,Palau
Japan,Palau
Japan,Palau
Japan,Palau
Japan,Panama
Japan,Panama
Japan,Papua New Guinea
Japan,Papua New Guinea
Japan,Papua New Guinea
Japan,Papua New Guinea
Japan,Papua New Guinea
Japan,Peru
Japan,Philippines
Japan,Philippines
Japan,Philippines
Japan,Philippines
Japan,Philippines
Japan,Timor-Leste
Japan,Timor-Leste
Japan,Timor-Leste
Japan,Qatar
Japan,Qatar
Japan,Qatar
Japan,Qatar
Japan,Qatar
Japan,Russian Federation
Japan,Russian Federation
Japan,Russian Federation
Japan,Russian Federation
Japan,Russian Federation
Japan,Saint Vincent and the Grenadines
Japan,"Saudi Arabia, Kingdom of"
Japan,"Saudi Arabia, Kingdom of"
Japan,"Saudi Arabia, Kingdom of"
Japan,"Saudi Arabia, Kingdom of"
Japan,"Saudi Arabia, Kingdom of"
Japan,Seychelles
Japan,Seychelles
Japan,Seychelles
Japan,Seychelles
Japan,Seychelles
Japan,Viet Nam
Japan,Viet Nam
Japan,Viet Nam
Japan,Viet Nam
Japan,Viet Nam
Japan,South Africa
Japan,South Africa
Japan,Sudan
Japan,Sudan
Japan,Thailand
Japan,Thailand
Japan,Thailand
Japan,Thailand
Japan,Thailand
Japan,Tonga
Japan,Tonga
Japan,Tonga
Japan,Tonga
Japan,Tonga
Japan,United Arab Emirates
Japan,United Arab Emirates
Japan,United Arab Emirates
Japan,United Arab Emirates
Japan,United Arab Emirates
Japan,Tanzania
Japan,United States of America
Japan,United States of America
Japan,United States of America
Japan,United States of America
Japan,United States of America
Japan,Yemen
Japan,Yemen
Japan,Yemen
Japan,European Union
Japan,European Union
Kazakhstan,Kyrgyz Republic
Kazakhstan,Kyrgyz Republic
Kazakhstan,Kyrgyz Republic
Kazakhstan,Kyrgyz Republic
Kazakhstan,Kyrgyz Republic
Kazakhstan,Rwanda
Kazakhstan,Tajikistan
Kazakhstan,Tajikistan
Kazakhstan,Tajikistan
Kazakhstan,Tajikistan
Kazakhstan,Ukraine
Kazakhstan,Uzbekistan
Kazakhstan,Uzbekistan
Kazakhstan,Uzbekistan
Jordan,Dominica
Jordan,Guinea
Jordan,Saint Vincent and the Grenadines
Jordan,Syrian Arab Republic
Kenya,Eswatini
Kenya,Eswatini
Kenya,Eswatini
Kenya,Eswatini
Kenya,Uganda
Kenya,Tanzania
"Korea, Republic of",Algeria
"Korea, Republic of",Algeria
"Korea, Republic of",Australia
"Korea, Republic of",Australia
"Korea, Republic of",Australia
"Korea, Republic of",Australia
"Korea, Republic of",Australia
"Korea, Republic of","Bahrain, Kingdom of"
"Korea, Republic of","Bahrain, Kingdom of"
"Korea, Republic of","Bahrain, Kingdom of"
"Korea, Republic of","Bolivia, Plurinational State of"
"Korea, Republic of","Bolivia, Plurinational State of"
"Korea, Republic of",Solomon Islands
"Korea, Republic of",Solomon Islands
"Korea, Republic of",Solomon Islands
"Korea, Republic of",Solomon Islands
"Korea, Republic of",Brunei Darussalam
"Korea, Republic of",Brunei Darussalam
"Korea, Republic of",Brunei Darussalam
"Korea, Republic of",Brunei Darussalam
"Korea, Republic of",Brunei Darussalam
"Korea, Republic of",Myanmar
"Korea, Republic of",Myanmar
"Korea, Republic of",Myanmar
"Korea, Republic of",Myanmar
"Korea, Republic of",Myanmar
"Korea, Republic of",Central African Republic
"Korea, Republic of",Chile
"Korea, Republic of",Chile
"Korea, Republic of",Chile
"Korea, Republic of",Chile
"Korea, Republic of",Chile
"Korea, Republic of",China
"Korea, Republic of",China
"Korea, Republic of",China
"Korea, Republic of",China
"Korea, Republic of",China
"Korea, Republic of",Comoros
"Korea, Republic of",Comoros
"Korea, Republic of",Comoros
"Korea, Republic of",Democratic Republic of the Congo
"Korea, Republic of",Democratic Republic of the Congo
"Korea, Republic of",Democratic Republic of the Congo
"Korea, Republic of",Democratic Republic of the Congo
"Korea, Republic of",Democratic Republic of the Congo
"Korea, Republic of",Benin
"Korea, Republic of",Gabon
"Korea, Republic of",Gabon
"Korea, Republic of",The Gambia
"Korea, Republic of",Guinea
"Korea, Republic of",Guinea
"Korea, Republic of",Indonesia
"Korea, Republic of",Japan
"Korea, Republic of",Japan
"Korea, Republic of",Japan
"Korea, Republic of",Japan
"Korea, Republic of",Japan
"Korea, Republic of","Kuwait, the State of"
"Korea, Republic of","Kuwait, the State of"
"Korea, Republic of","Kuwait, the State of"
"Korea, Republic of","Kuwait, the State of"
"Korea, Republic of","Kuwait, the State of"
"Korea, Republic of",Madagascar
"Korea, Republic of",Malawi
"Korea, Republic of",Mongolia
"Korea, Republic of",Mongolia
"Korea, Republic of",Mongolia
"Korea, Republic of",Oman
"Korea, Republic of",Oman
"Korea, Republic of",Oman
"Korea, Republic of",Oman
"Korea, Republic of",Oman
"Korea, Republic of",Nauru
"Korea, Republic of",Nauru
"Korea, Republic of",Vanuatu
"Korea, Republic of",Vanuatu
"Korea, Republic of",Vanuatu
"Korea, Republic of",New Zealand
"Korea, Republic of",Niger
"Korea, Republic of",Niger
"Korea, Republic of",Niger
"Korea, Republic of",Norway
"Korea, Republic of",Norway
"Korea, Republic of",Norway
"Korea, Republic of",Norway
"Korea, Republic of",Pakistan
"Korea, Republic of",Panama
"Korea, Republic of",Panama
"Korea, Republic of",Panama
"Korea, Republic of",Panama
"Korea, Republic of",Papua New Guinea
"Korea, Republic of",Papua New Guinea
"Korea, Republic of",Timor-Leste
"Korea, Republic of",Timor-Leste
"Korea, Republic of",Qatar
"Korea, Republic of",Qatar
"Korea, Republic of",Qatar
"Korea, Republic of",Qatar
"Korea, Republic of",Qatar
"Korea, Republic of",Saint Lucia
"Korea, Republic of",Sao TomÈ and Principe
"Korea, Republic of","Saudi Arabia, Kingdom of"
"Korea, Republic of","Saudi Arabia, Kingdom of"
"Korea, Republic of","Saudi Arabia, Kingdom of"
"Korea, Republic of",Senegal
"Korea, Republic of",Sierra Leone
"Korea, Republic of",Viet Nam
"Korea, Republic of",Viet Nam
"Korea, Republic of",Viet Nam
"Korea, Republic of",Viet Nam
"Korea, Republic of",Sudan
"Korea, Republic of",Sudan
"Korea, Republic of",Tonga
"Korea, Republic of",United Arab Emirates
"Korea, Republic of",United Arab Emirates
"Korea, Republic of",United Arab Emirates
"Korea, Republic of",Yemen
"Korea, Republic of",Yemen
"Korea, Republic of",Yemen
"Korea, Republic of",Zambia
"Korea, Republic of",Zambia
"Korea, Republic of",Zambia
"Korea, Republic of",Zambia
"Kuwait, the State of",Comoros
"Kuwait, the State of",Comoros
"Kuwait, the State of",Djibouti
"Kuwait, the State of",Djibouti
"Kuwait, the State of",Djibouti
"Kuwait, the State of",Lebanese Republic
Lebanese Republic,Benin
Lebanese Republic,Benin
Lebanese Republic,Syrian Arab Republic
Lebanese Republic,Togo
Lebanese Republic,Togo
Lebanese Republic,Togo
Lebanese Republic,Togo
Madagascar,Mauritius
Madagascar,Mauritius
Madagascar,Seychelles
Madagascar,Seychelles
Malawi,Mozambique
Malawi,Mozambique
Malaysia,Brunei Darussalam
Malaysia,Costa Rica
Malaysia,Djibouti
Malaysia,Gabon
Malaysia,Grenada
Malaysia,Grenada
Malaysia,"Hong Kong, China"
Malaysia,"Hong Kong, China"
Malaysia,CÙte d'Ivoire
Malaysia,CÙte d'Ivoire
Malaysia,CÙte d'Ivoire
Malaysia,Timor-Leste
Malaysia,Rwanda
Malaysia,Rwanda
Malaysia,Rwanda
Malaysia,Rwanda
Malaysia,Rwanda
Malaysia,Singapore
Malaysia,Singapore
Malaysia,Singapore
Malaysia,Singapore
Malaysia,Singapore
Malaysia,Thailand
Mali,Benin
Mali,Benin
Mali,The Gambia
Mali,CÙte d'Ivoire
Mali,CÙte d'Ivoire
Mali,Niger
Mali,Niger
Mali,Senegal
Mali,Senegal
Mali,Burkina Faso
Mauritania,Belize
Mauritania,Djibouti
Mauritania,Vanuatu
Mauritania,Vanuatu
Mauritius,Comoros
Mauritius,Cook Islands
Mauritius,Cook Islands
Mauritius,Seychelles
Mauritius,Seychelles
Mauritius,Seychelles
Mauritius,Seychelles
Mauritius,Seychelles
Mexico,Afghanistan
Mexico,Bahamas
Mexico,Bahamas
Mexico,Bhutan
Mexico,Brazil
Mexico,Belize
Mexico,Belize
Mexico,Canada
Mexico,Canada
Mexico,Canada
Mexico,Canada
Mexico,Canada
Mexico,Cabo Verde
Mexico,Colombia
Mexico,Costa Rica
Mexico,Costa Rica
Mexico,Costa Rica
Mexico,El Salvador
Mexico,Guatemala
Mexico,Guatemala
Mexico,Haiti
Mexico,Haiti
Mexico,Haiti
Mexico,Haiti
Mexico,Haiti
Mexico,Honduras
Mexico,Honduras
Mexico,Honduras
Mexico,Honduras
Mexico,Honduras
Mexico,Nicaragua
Mexico,Nicaragua
Mexico,Nicaragua
Mexico,Nicaragua
Mexico,Nicaragua
Mexico,Palau
Mexico,Rwanda
Mexico,Saint Kitts and Nevis
Mexico,Saint Kitts and Nevis
Mexico,Saint Kitts and Nevis
Mexico,Saint Kitts and Nevis
Mexico,Sierra Leone
Mexico,Trinidad and Tobago
Mexico,United States of America
Mexico,United States of America
Mexico,United States of America
Mexico,United States of America
Mexico,United States of America
Mexico,Uruguay
Mexico,Uruguay
Mexico,Uruguay
Mexico,Uruguay
Mexico,Uruguay
Morocco,Cabo Verde
Morocco,Cabo Verde
Morocco,Cabo Verde
Morocco,Central African Republic
Morocco,Central African Republic
Morocco,Central African Republic
Morocco,Central African Republic
Mozambique,Bahamas
Mozambique,"Bahrain, Kingdom of"
Mozambique,"Bahrain, Kingdom of"
Mozambique,Malawi
Mozambique,Malawi
Mozambique,Zimbabwe
Mozambique,Eswatini
Mozambique,Eswatini
Oman,United Arab Emirates
Oman,United Arab Emirates
Oman,Yemen
Oman,Yemen
Namibia,Antigua and Barbuda
Namibia,Bahamas
Namibia,Bahamas
Namibia,Bahamas
Namibia,Botswana
Namibia,Botswana
Namibia,Belize
Namibia,Belize
Namibia,Vanuatu
Namibia,Saint Vincent and the Grenadines
Namibia,Zambia
Nepal,Bhutan
Nepal,Bhutan
New Zealand,Brunei Darussalam
New Zealand,Fiji
New Zealand,Fiji
New Zealand,Fiji
New Zealand,Fiji
New Zealand,Fiji
New Zealand,Nauru
New Zealand,Nauru
New Zealand,Tonga
New Zealand,Tonga
New Zealand,Tonga
New Zealand,Tonga
New Zealand,Tonga
New Zealand,Samoa
Nicaragua,Bahamas
Nicaragua,Costa Rica
Nicaragua,El Salvador
Nicaragua,El Salvador
Nicaragua,El Salvador
Nicaragua,El Salvador
Nicaragua,El Salvador
Nicaragua,Guatemala
Nicaragua,Guatemala
Nicaragua,Guatemala
Nicaragua,Guatemala
Niger,Benin
Niger,Benin
Niger,Benin
Niger,Burkina Faso
Niger,Burkina Faso
Nigeria,Benin
Nigeria,Grenada
Nigeria,Grenada
Nigeria,Iceland
Nigeria,Iceland
Nigeria,Iceland
Nigeria,CÙte d'Ivoire
Nigeria,Lao People's Democratic Republic
Nigeria,Lebanese Republic
Nigeria,Mauritania
Nigeria,Niger
Nigeria,Saint Vincent and the Grenadines
Nigeria,Eswatini
Nigeria,Eswatini
Nigeria,Eswatini
Nigeria,Eswatini
Norway,Botswana
Norway,Cameroon
Norway,Iceland
Norway,Iceland
Norway,Iceland
Norway,Iceland
Norway,Iceland
Pakistan,Afghanistan
Pakistan,Afghanistan
Pakistan,Afghanistan
Pakistan,Afghanistan
Pakistan,Afghanistan
Pakistan,Comoros
Paraguay,Argentina
Peru,Colombia
Peru,Ecuador
Peru,Ecuador
Peru,Ecuador
Peru,Ecuador
Peru,Ecuador
Philippines,Antigua and Barbuda
Philippines,Antigua and Barbuda
Philippines,"Macao, China"
Philippines,Papua New Guinea
Russian Federation,Bangladesh
Russian Federation,Armenia
Russian Federation,Armenia
Russian Federation,Armenia
Russian Federation,Armenia
Russian Federation,Belize
Russian Federation,Belarus
Russian Federation,Belarus
Russian Federation,Belarus
Russian Federation,Belarus
Russian Federation,Belarus
Russian Federation,Georgia
Russian Federation,Georgia
Russian Federation,Iceland
Russian Federation,Iceland
Russian Federation,Jamaica
Russian Federation,Jamaica
Russian Federation,Jamaica
Russian Federation,Jamaica
Russian Federation,Jamaica
Russian Federation,Kazakhstan
Russian Federation,Kazakhstan
Russian Federation,Kazakhstan
Russian Federation,Kazakhstan
Russian Federation,Kazakhstan
Russian Federation,Kyrgyz Republic
Russian Federation,Kyrgyz Republic
Russian Federation,Kyrgyz Republic
Russian Federation,Kyrgyz Republic
Russian Federation,Kyrgyz Republic
Russian Federation,Mongolia
Russian Federation,Mongolia
Russian Federation,Mongolia
Russian Federation,"Moldova, Republic of"
Russian Federation,"Moldova, Republic of"
Russian Federation,"Moldova, Republic of"
Russian Federation,"Moldova, Republic of"
Russian Federation,"Moldova, Republic of"
Russian Federation,Niger
Russian Federation,Niger
Russian Federation,Panama
Russian Federation,Turkey
Russian Federation,Turkey
Russian Federation,Ukraine
Russian Federation,Ukraine
Russian Federation,Ukraine
Russian Federation,Ukraine
Russian Federation,Ukraine
Russian Federation,Uzbekistan
Russian Federation,Uzbekistan
Russian Federation,Uzbekistan
Russian Federation,Serbia
Russian Federation,Serbia
Russian Federation,Serbia
Russian Federation,Serbia
Russian Federation,Serbia
Russian Federation,European Union
Russian Federation,European Union
Russian Federation,European Union
Rwanda,Burundi
Rwanda,Burundi
Rwanda,Burundi
Rwanda,Burundi
Rwanda,Burundi
Rwanda,Kenya
Rwanda,Uganda
Rwanda,Uganda
Rwanda,Uganda
Rwanda,Uganda
Rwanda,Uganda
Saint Lucia,Grenada
Saint Lucia,Grenada
Saint Lucia,Grenada
Saint Lucia,Saint Vincent and the Grenadines
Saint Lucia,Saint Vincent and the Grenadines
Saint Vincent and the Grenadines,Antigua and Barbuda
Saint Vincent and the Grenadines,Grenada
Saint Vincent and the Grenadines,Grenada
Saint Vincent and the Grenadines,Grenada
Saint Vincent and the Grenadines,Saint Lucia
"Saudi Arabia, Kingdom of","Bahrain, Kingdom of"
"Saudi Arabia, Kingdom of","Bahrain, Kingdom of"
"Saudi Arabia, Kingdom of","Bahrain, Kingdom of"
"Saudi Arabia, Kingdom of","Bahrain, Kingdom of"
"Saudi Arabia, Kingdom of","Bahrain, Kingdom of"
"Saudi Arabia, Kingdom of",Comoros
"Saudi Arabia, Kingdom of",Comoros
"Saudi Arabia, Kingdom of",Congo
"Saudi Arabia, Kingdom of",Congo
"Saudi Arabia, Kingdom of",Democratic Republic of the Congo
"Saudi Arabia, Kingdom of",Democratic Republic of the Congo
"Saudi Arabia, Kingdom of",Democratic Republic of the Congo
"Saudi Arabia, Kingdom of",Dominica
"Saudi Arabia, Kingdom of",Dominica
"Saudi Arabia, Kingdom of",Dominica
"Saudi Arabia, Kingdom of",Dominica
"Saudi Arabia, Kingdom of",Dominica
"Saudi Arabia, Kingdom of",Djibouti
"Saudi Arabia, Kingdom of",Djibouti
"Saudi Arabia, Kingdom of",Djibouti
"Saudi Arabia, Kingdom of",Djibouti
"Saudi Arabia, Kingdom of",Djibouti
"Saudi Arabia, Kingdom of",Jordan
"Saudi Arabia, Kingdom of",Jordan
"Saudi Arabia, Kingdom of",Jordan
"Saudi Arabia, Kingdom of",Jordan
"Saudi Arabia, Kingdom of",Jordan
"Saudi Arabia, Kingdom of",Lebanese Republic
"Saudi Arabia, Kingdom of",Lebanese Republic
"Saudi Arabia, Kingdom of",Lebanese Republic
"Saudi Arabia, Kingdom of",Lebanese Republic
"Saudi Arabia, Kingdom of",Lebanese Republic
"Saudi Arabia, Kingdom of",Sierra Leone
"Saudi Arabia, Kingdom of",Turkey
"Saudi Arabia, Kingdom of",Egypt
"Saudi Arabia, Kingdom of",Egypt
"Saudi Arabia, Kingdom of",Egypt
"Saudi Arabia, Kingdom of",Egypt
"Saudi Arabia, Kingdom of",Yemen
Senegal,Cuba
Singapore,Botswana
Singapore,Botswana
Singapore,Botswana
Singapore,Cambodia
Singapore,Chinese Taipei
Singapore,Chinese Taipei
Singapore,Chinese Taipei
Singapore,Chinese Taipei
Singapore,Chinese Taipei
Singapore,Cuba
Singapore,Grenada
Singapore,"Hong Kong, China"
Singapore,India
Singapore,Indonesia
Singapore,Indonesia
Singapore,Indonesia
Singapore,Indonesia
Singapore,Indonesia
Singapore,Malaysia
Singapore,Malaysia
Singapore,Malaysia
Singapore,Malaysia
Singapore,Malaysia
Singapore,Papua New Guinea
Singapore,Timor-Leste
Singapore,Timor-Leste
Singapore,Timor-Leste
Singapore,Timor-Leste
Singapore,United Arab Emirates
Singapore,United Arab Emirates
Singapore,"Venezuela, Bolivarian Republic of"
Singapore,"Venezuela, Bolivarian Republic of"
Viet Nam,Afghanistan
Viet Nam,Solomon Islands
Viet Nam,Cameroon
Viet Nam,Cameroon
Viet Nam,Cameroon
Viet Nam,Central African Republic
Viet Nam,Congo
Viet Nam,The Gambia
Viet Nam,The Gambia
Viet Nam,The Gambia
Viet Nam,The Gambia
Viet Nam,Haiti
Viet Nam,"Korea, Republic of"
Viet Nam,"Korea, Republic of"
Viet Nam,"Korea, Republic of"
Viet Nam,Lao People's Democratic Republic
Viet Nam,Lao People's Democratic Republic
Viet Nam,Lao People's Democratic Republic
Viet Nam,Lao People's Democratic Republic
Viet Nam,Lao People's Democratic Republic
Viet Nam,Mauritius
Viet Nam,Mauritius
Viet Nam,Mauritius
Viet Nam,Mongolia
Viet Nam,Mongolia
Viet Nam,Vanuatu
Viet Nam,Vanuatu
Viet Nam,Rwanda
Viet Nam,Rwanda
South Africa,Botswana
South Africa,Botswana
South Africa,Botswana
South Africa,Dominica
South Africa,Ghana
South Africa,Lesotho
South Africa,Lesotho
South Africa,Lesotho
South Africa,Lesotho
South Africa,Lesotho
South Africa,Liberia
South Africa,Madagascar
South Africa,Madagascar
South Africa,Madagascar
South Africa,Madagascar
South Africa,Malawi
South Africa,Malawi
South Africa,Malawi
South Africa,Malawi
South Africa,Malawi
South Africa,Mauritius
South Africa,Mauritius
South Africa,Mauritius
South Africa,Mauritius
South Africa,Mauritius
South Africa,Mozambique
South Africa,Mozambique
South Africa,Mozambique
South Africa,Mozambique
South Africa,Mozambique
South Africa,Namibia
South Africa,Namibia
South Africa,Namibia
South Africa,Namibia
South Africa,Namibia
South Africa,Nigeria
South Africa,Nigeria
South Africa,Nigeria
South Africa,Nigeria
South Africa,Nigeria
South Africa,Zimbabwe
South Africa,Zimbabwe
South Africa,Zimbabwe
South Africa,Zimbabwe
South Africa,Zimbabwe
South Africa,Eswatini
South Africa,Eswatini
South Africa,Eswatini
South Africa,Eswatini
South Africa,Eswatini
South Africa,Togo
South Africa,Zambia
Zimbabwe,Malawi
Zimbabwe,Malawi
Zimbabwe,Malawi
Zimbabwe,Malawi
Zimbabwe,Malawi
Zimbabwe,Mauritius
Zimbabwe,Mozambique
Zimbabwe,Mozambique
Zimbabwe,Timor-Leste
Sudan,Burundi
Sudan,Jordan
Sudan,Saint Vincent and the Grenadines
Sudan,Saint Vincent and the Grenadines
Sudan,Saint Vincent and the Grenadines
Sudan,Sao TomÈ and Principe
Suriname,Antigua and Barbuda
Suriname,Saint Lucia
Switzerland,Afghanistan
Switzerland,Bahamas
Switzerland,Armenia
Switzerland,Barbados
Switzerland,Bosnia and Herzegovina
Switzerland,Bosnia and Herzegovina
Switzerland,Bosnia and Herzegovina
Switzerland,Bosnia and Herzegovina
Switzerland,Bosnia and Herzegovina
Switzerland,Benin
Switzerland,Benin
Switzerland,Dominican Republic
Switzerland,Ethiopia
Switzerland,Ethiopia
Switzerland,Ethiopia
Switzerland,Georgia
Switzerland,Ghana
Switzerland,Ghana
Switzerland,Ghana
Switzerland,Ghana
